dateTimeFirstSeen	duration	protocol	endPointA_ipAddress	endPointA_portNo	direction	endPointB_ipAddress	endPointB_portNo	flags	tos	outboundPacketCount	inboundPacketCount	outboundByteCount	inboundByteCount	flowCount	dhcpLease_ipAddress	dhcpLease_macAddress	dhcpLease_expiryTimestamp	dnsRecord_ipAddress	dnsRecord_name	dnsRecord_timestamp	category
2015-09-10T12:25:22.890Z	13.663	6	69.194.244.20	80	<->	192.168.22.153	50373	.AP.SF	0	8	6	1393	1667	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	69.194.244.20	d.audienceiq.com.turn.com.akadns.net	2015-09-10T11:33:40.000Z	Js Library
2015-09-10T12:30:35.163Z	19.241	6	69.172.216.55	80	<->	192.168.22.153	51358	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	69.172.216.55	anycast.pixel.adsafeprotected.com	2015-09-10T11:33:39.000Z	Ads
2015-09-10T14:55:13.602Z	240.24	6	173.194.115.42	443	<->	192.168.22.153	59773	.AP.SF	0	19	21	1437	5735	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.42	googlehosted.l.googleusercontent.com	2015-09-10T14:28:42.000Z	Google Services
2015-09-10T12:44:57.475Z	0.151	6	67.202.66.206	80	<->	192.168.22.153	55177	.AP.SF	0	5	3	1002	586	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	67.202.66.206	ic.tynt.com	2015-09-10T12:44:57.000Z	Analytics
2015-09-10T11:33:38.989Z	13.897	6	52.27.15.1	443	<->	192.168.22.153	49765	.APRSF	0	9	8	1027	3567	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	52.27.15.1	west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com	2015-09-10T11:33:38.000Z	AWS Amazon
2015-09-10T14:28:40.645Z	240.131	6	74.125.227.233	443	<->	192.168.22.153	59719	.AP.SF	0	15	17	1494	1095	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.233	clients.l.google.com	2015-09-10T14:28:40.000Z	Analytics
2015-09-10T11:14:21.146Z	240.13	6	173.194.115.13	443	<->	192.168.22.153	49704	.AP.SF	0	15	20	1257	5530	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.13	ads-bid.l.doubleclick.net	2015-09-10T11:14:21.000Z	Ads
2015-09-10T12:29:26.871Z	1.516	6	96.16.7.41	80	<->	192.168.22.153	51085	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.41	user-att-107-205-48-0.a1128.g.akamai.net	2015-09-10T12:29:26.000Z	CDN
2015-09-10T13:18:03.923Z	84.024	6	31.13.66.12	80	<->	192.168.22.153	58242	.AP.SF	0	23	26	19627	5723	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T12:54:34.000Z	Social
2015-09-10T14:07:06.970Z	24.812	17	192.168.22.153	56647	<->	216.58.218.206	443	......	0	8	10	3738	7866	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.206	clients.l.google.com	2015-09-10T14:07:06.000Z	Analytics
2015-09-10T12:56:02.837Z	74.848	6	64.236.122.16	80	<->	192.168.22.153	57308	.AP.SF	0	29	28	31458	5778	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	64.236.122.16	log-sj.adap.tv	2015-09-10T12:49:44.000Z	Social Network
2015-09-10T17:40:23.800Z	0.425	6	192.168.22.153	60512	<->	204.154.110.229	80	.AP.SF	0	4	5	1216	735	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	204.154.110.229	tps10220.doubleverify.com	2015-09-10T17:40:23.000Z	Analytics
2015-09-10T12:42:57.497Z	1.168	6	107.6.93.234	80	<->	192.168.22.153	54737	.AP.SF	0	6	5	2355	697	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T12:39:07.000Z	Ads
2015-09-10T12:32:16.007Z	369.284	6	31.13.66.12	80	<->	192.168.22.153	52124	.AP.SF	0	292	239	351617	50444	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T10:06:36.000Z	Social
2015-09-10T12:48:37.363Z	17.458	6	54.243.75.187	443	<->	192.168.22.153	55993	.APRSF	0	8	8	975	4209	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	54.243.75.187	rudy.adsnative.com	2015-09-10T12:44:56.000Z	Analytics
2015-09-10T13:47:18.447Z	200.265	6	96.16.7.17	80	<->	192.168.22.153	59014	.AP.SF	0	24	40	2049	44528	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.17	user-att-107-205-48-0.a1621.g.akamai.net	2015-09-10T12:00:09.000Z	CDN
2015-09-10T10:52:31.076Z	240.14	6	192.168.22.153	49654	<->	216.58.218.174	443	.AP.SF	0	16	15	1000	1494	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.174	clients.l.google.com	2015-09-10T10:52:31.000Z	Analytics
2015-09-10T14:55:13.604Z	0.556	6	173.194.115.42	443	<->	192.168.22.153	59778	.APRSF	0	9	10	869	5148	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.42	googlehosted.l.googleusercontent.com	2015-09-10T14:28:42.000Z	Google Services
2015-09-10T12:51:08.198Z	0.329	6	12.129.210.71	80	<->	192.168.22.153	56716	.AP.SF	0	7	4	4312	602	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	12.129.210.71	bs.eyeblaster.akadns.net	2015-09-10T12:49:44.000Z	VoIp
2015-09-10T10:04:44.611Z	0.33	6	74.125.227.226	443	<->	192.168.22.153	49245	.APRSF	0	9	10	863	5182	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.226	clients.l.google.com	2015-09-10T10:04:44.000Z	Analytics
2015-09-10T13:47:07.527Z	0.05	17	173.194.115.95	443	<->	192.168.22.153	55646	......	0	2	1	1443	1378	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.95	www.gstatic.com	2015-09-10T13:19:18.000Z	Office
2015-09-10T13:26:59.415Z	15.687	6	52.11.43.236	443	<->	192.168.22.153	58586	.APRSF	0	5	6	780	420	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	52.11.43.236	west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com	2015-09-10T13:24:55.000Z	AWS Amazon
2015-09-10T12:50:26.023Z	6.826	6	64.94.116.170	80	<->	192.168.22.153	56587	.APRS.	0	15	14	15389	3885	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	64.94.116.170	pix-geo.revsci.net	2015-09-10T12:34:10.000Z	Js Library
2015-09-10T12:34:53.159Z	15.505	6	69.172.216.111	443	<->	192.168.22.153	52906	.AP.SF	0	9	8	1104	4691	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	69.172.216.111	anycast.dt.adsafeprotected.com	2015-09-10T12:34:07.000Z	Ads
2015-09-10T14:20:52.265Z	10.129	6	64.202.125.14	80	<->	192.168.22.153	59655	.AP.SF	0	6	4	688	544	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	64.202.125.14	dash.37signals.com	2015-09-10T14:03:53.000Z	Analytics
2015-09-10T12:51:07.866Z	0.328	6	12.129.210.71	80	<->	192.168.22.153	56706	.AP.SF	0	7	4	4194	602	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	12.129.210.71	bs.eyeblaster.akadns.net	2015-09-10T12:49:44.000Z	VoIp
2015-09-10T12:40:25.207Z	10.382	6	96.16.7.41	80	<->	192.168.22.153	54073	.A..SF	0	4	3	172	132	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.41	user-att-107-205-48-0.a1128.g.akamai.net	2015-09-10T12:29:26.000Z	CDN
2015-09-10T17:40:25.395Z	0.303	6	107.6.93.234	80	<->	192.168.22.153	60532	.AP.SF	0	5	5	824	972	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T17:40:25.000Z	Ads
2015-09-10T12:51:36.243Z	325.958	6	192.168.22.153	56790	<->	216.58.218.194	443	.AP.SF	0	33	26	13081	3850	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.194	pagead.l.doubleclick.net	2015-09-10T12:06:13.000Z	Ads
2015-09-10T17:36:36.350Z	116.337	6	98.138.81.73	443	<->	192.168.22.153	60378	.AP.SF	0	16	15	3349	7980	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	98.138.81.73	fd-geoycpi-uno.gycpi.b.yahoodns.net	2015-09-10T17:36:36.000Z	Search Engine
2015-09-10T14:03:30.764Z	0.233	6	138.108.6.20	443	<->	192.168.22.153	59372	.AP.S.	0	4	4	805	322	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	138.108.6.20	secure-us.imrworldwide.com	2015-09-10T14:02:55.000Z	Ads
2015-09-10T13:55:03.258Z	355.82	6	192.168.22.153	59248	<->	216.58.218.170	80	.AP.SF	0	60	33	67972	2859	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.170	googleapis.l.google.com	2015-09-10T13:33:26.000Z	Analytics
2015-09-10T13:53:42.948Z	0.512	17	173.194.115.215	443	<->	192.168.22.153	61887	......	0	5	6	3281	3177	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.215	csi.gstatic.com	2015-09-10T13:53:42.000Z	Google Services
2015-09-10T12:30:15.164Z	11.464	6	192.168.22.153	51224	<->	199.166.0.200	80	.AP.SF	0	5	5	435	702	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	199.166.0.200	anycast.sc.iasds01.com	2015-09-10T12:24:29.000Z	Ads
2015-09-10T11:33:38.988Z	13.898	6	52.27.15.1	443	<->	192.168.22.153	49763	.APRSF	0	9	8	1027	3567	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	52.27.15.1	west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com	2015-09-10T11:33:38.000Z	AWS Amazon
2015-09-10T10:41:25.341Z	306.662	6	66.196.116.112	443	<->	192.168.22.153	49647	.AP.SF	0	11	16	1724	6006	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	66.196.116.112	comet.yahoo.pr.g01.yahoodns.net	2015-09-10T10:41:25.000Z	Search Engine
2015-09-10T12:36:39.171Z	16.363	6	69.172.216.55	80	<->	192.168.22.153	53449	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	69.172.216.55	anycast.pixel.adsafeprotected.com	2015-09-10T11:33:39.000Z	Ads
2015-09-10T12:26:14.465Z	0.235	17	192.168.22.153	54162	<->	216.58.218.174	443	......	0	37	22	22722	4750	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.174	play.l.google.com	2015-09-10T12:19:47.000Z	Application Store
2015-09-10T12:24:28.772Z	12.564	6	98.138.47.199	443	<->	192.168.22.153	50083	.AP.SF	0	10	9	1283	5179	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	98.138.47.199	beapcsc1.ysm.yahoodns.net	2015-09-10T11:14:20.000Z	Js Library
2015-09-10T12:35:29.742Z	29.889	6	68.67.129.95	80	<->	192.168.22.153	53027	.AP.SF	0	22	28	8203	24530	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	68.67.129.95	ib.anycast.adnxs.com	2015-09-10T12:34:50.000Z	Ads
2015-09-10T12:40:13.329Z	12.647	17	74.125.227.225	443	<->	192.168.22.153	49709	......	0	11	19	2055	18207	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.225	play.l.google.com	2015-09-10T12:24:56.000Z	Application Store
2015-09-10T12:40:28.089Z	17.5	6	96.16.7.27	80	<->	192.168.22.153	54104	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.27	user-att-107-205-48-0.a749.dsw4.akamai.net	2015-09-10T12:39:01.000Z	CDN
2015-09-10T12:32:16.711Z	9.214	6	31.13.66.12	80	<->	192.168.22.153	52128	.AP.SF	0	58	66	56151	14295	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T10:06:36.000Z	Social
2015-09-10T12:30:48.965Z	1.274	6	31.13.66.12	80	<->	192.168.22.153	51500	.AP.SF	0	21	22	15143	5201	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T10:06:36.000Z	Social
2015-09-10T13:03:34.097Z	10.816	6	184.30.20.46	443	<->	192.168.22.153	57932	.APRSF	0	9	10	728	5135	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	184.30.20.46	user-att-107-205-48-0.e990.g.akamaiedge.net	2015-09-10T13:03:34.000Z	CDN
2015-09-10T13:19:25.250Z	0.045	17	192.168.22.153	64217	<->	216.58.218.174	443	......	0	1	2	1378	1443	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.174	clients.l.google.com	2015-09-10T13:09:16.000Z	Analytics
2015-09-10T11:14:21.405Z	1.651	17	74.125.225.15	443	<->	192.168.22.153	55589	......	0	6	6	5312	3199	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.225.15	csi.gstatic.com	2015-09-10T11:14:21.000Z	Google Services
2015-09-10T13:25:18.246Z	16.814	6	52.6.55.101	443	<->	192.168.22.153	58457	.APRSF	0	8	9	626	546	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	52.6.55.101	s.admathhd.com	2015-09-10T13:24:54.000Z	Analytics
2015-09-10T14:25:46.760Z	0.357	6	192.168.22.153	59714	<->	216.58.218.174	443	.APRSF	0	10	9	5182	870	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.174	clients.l.google.com	2015-09-10T14:07:08.000Z	Analytics
2015-09-10T12:35:25.795Z	249.761	6	31.13.66.12	80	<->	192.168.22.153	53009	.AP.SF	0	102	107	108749	18722	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T12:34:32.000Z	Social
2015-09-10T15:06:14.185Z	5.998	6	192.168.22.153	59822	<->	72.30.196.161	443	....S.	0	0	2	0	100	1	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	72.30.196.161	comet.yahoo.g01.yahoodns.net	2015-09-10T15:06:10.000Z	Search Engine
2015-09-10T12:25:59.657Z	7.053	6	192.168.22.153	50590	<->	216.39.54.212	80	.AP.SF	0	6	6	423	2275	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.39.54.212	pr.ybp.gysm.yahoodns.net	2015-09-10T12:18:23.000Z	Search Engine
2015-09-10T12:32:04.123Z	69.05	6	68.67.129.149	80	<->	192.168.22.153	52068	.AP.SF	0	64	83	27088	73671	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	68.67.129.149	lax1.ib.adnxs.com	2015-09-10T12:29:57.000Z	Ads
2015-09-10T12:57:44.230Z	0.393	6	162.208.21.162	80	<->	192.168.22.153	57590	.AP.SF	0	9	10	3982	3498	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	162.208.21.162	geo-rtas.btrll.com	2015-09-10T12:34:18.000Z	AWS Amazon
2015-09-10T12:35:12.046Z	30.6	6	68.67.129.106	80	<->	192.168.22.153	52944	.AP.SF	0	27	30	19188	14536	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	68.67.129.106	lax1.ib.adnxs.com	2015-09-10T12:34:16.000Z	Ads
2015-09-10T10:04:44.679Z	240.229	6	192.168.22.153	49255	<->	216.58.218.193	443	.AP.SF	0	20	19	5660	1427	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.193	googlehosted.l.googleusercontent.com	2015-09-10T10:04:44.000Z	Google Services
2015-09-10T12:40:31.010Z	0.551	6	107.6.93.234	443	<->	192.168.22.153	54127	.AP.SF	0	13	17	1814	12445	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T12:39:07.000Z	Ads
2015-09-10T12:49:36.178Z	71.413	6	31.13.66.12	80	<->	192.168.22.153	56366	.AP.SF	0	22	23	19105	3356	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T12:34:32.000Z	Social
2015-09-10T14:20:01.299Z	38.624	6	67.195.33.62	443	<->	192.168.22.153	59476	.AP.SF	0	18	17	6604	9628	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	67.195.33.62	beap1.cb.g01.yahoodns.net	2015-09-10T14:08:47.000Z	Search Engine
2015-09-10T12:06:11.131Z	12.339	6	69.194.244.20	443	<->	192.168.22.153	49851	.APRSF	0	10	9	1368	5233	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	69.194.244.20	d.audienceiq.com.turn.com.akadns.net	2015-09-10T11:33:40.000Z	Js Library
2015-09-10T14:03:30.927Z	15.482	6	23.221.35.40	443	<->	192.168.22.153	59382	.APRSF	0	6	6	820	435	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.221.35.40	user-att-107-205-48-0.e2711.e7.akamaiedge.net	2015-09-10T14:02:55.000Z	CDN
2015-09-10T12:28:13.002Z	0.072	17	192.168.22.153	52997	<->	216.58.218.195	443	......	0	3	4	1613	2565	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.195	ssl.gstatic.com	2015-09-10T10:04:44.000Z	Google Services
2015-09-10T12:38:18.617Z	0.2	6	174.36.220.230	80	<->	192.168.22.153	53845	.AP.SF	0	6	6	2671	1067	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	174.36.220.230	dmp.truoptik.com	2015-09-10T10:06:34.000Z	Analytics
2015-09-10T12:36:22.035Z	12.387	6	96.16.7.80	80	<->	192.168.22.153	53365	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.80	user-att-107-205-48-0.a1961.g.akamai.net	2015-09-10T12:24:36.000Z	CDN
2015-09-10T15:20:41.120Z	0.048	17	173.194.115.71	443	<->	192.168.22.153	51866	......	0	2	1	1443	1378	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.71	clients.l.google.com	2015-09-10T15:20:41.000Z	Analytics
2015-09-10T12:37:15.867Z	149.688	6	172.230.193.70	80	<->	192.168.22.153	53598	.AP.SF	0	117	212	22277	295078	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	172.230.193.70	user-att-107-205-48-0.e8314.g.akamaiedge.net	2015-09-10T12:34:32.000Z	CDN
2015-09-10T15:41:22.419Z	0.453	6	96.17.177.27	80	<->	192.168.22.153	59879	.APRS.	0	5	4	879	819	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.17.177.27	user-att-107-205-48-0.a568.d.akamai.net	2015-09-10T15:41:22.000Z	CDN
2015-09-10T12:39:07.156Z	65.268	6	23.235.40.64	443	<->	192.168.22.153	54023	.AP.SF	0	11	11	2074	6340	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.235.40.64	f.ssl.fastly.net	2015-09-10T12:39:07.000Z	Ads
2015-09-10T12:25:41.310Z	15.366	6	31.13.66.12	80	<->	192.168.22.153	50489	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T10:06:36.000Z	Social
2015-09-10T12:13:47.616Z	240.136	6	173.194.115.72	443	<->	192.168.22.153	49947	.AP.SF	0	16	19	1293	5633	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.72	play.l.google.com	2015-09-10T12:13:47.000Z	Application Store
2015-09-10T12:57:14.712Z	73.76	17	192.168.22.153	58872	<->	216.58.218.206	443	......	0	18	18	4767	11263	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.206	plus.google.com	2015-09-10T12:13:39.000Z	Analytics
2015-09-10T12:45:15.697Z	34.149	6	31.13.66.12	80	<->	192.168.22.153	55397	.APRSF	0	192	216	193988	69800	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T12:34:32.000Z	Social
2015-09-10T13:48:21.790Z	304.239	6	23.210.30.90	443	<->	192.168.22.153	59097	.APRSF	0	66	104	14458	129331	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.210.30.90	user-att-107-205-48-0.e4995.g.akamaiedge.net	2015-09-10T13:48:21.000Z	CDN
2015-09-10T13:25:06.155Z	18.867	6	23.43.200.68	443	<->	192.168.22.153	58442	.APRSF	0	6	6	820	435	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.43.200.68	user-att-107-205-48-0.e5413.g.akamaiedge.net	2015-09-10T13:24:56.000Z	CDN
2015-09-10T12:53:27.261Z	0.152	17	74.125.227.233	443	<->	192.168.22.153	55638	......	0	4	3	3893	1584	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.233	play.l.google.com	2015-09-10T12:24:56.000Z	Application Store
2015-09-10T13:57:09.332Z	0.057	17	192.168.22.153	52828	<->	216.58.218.206	443	......	0	1	2	1378	1443	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.206	plus.l.google.com	2015-09-10T13:57:09.000Z	File Sharing
2015-09-10T14:38:28.152Z	0.103	17	192.168.22.153	54110	<->	216.58.218.193	443	......	0	9	7	9924	2098	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.193	geo0.ggpht.com	2015-09-10T14:34:15.000Z	Analytics
2015-09-10T12:32:50.206Z	2.411	6	107.6.93.234	80	<->	192.168.22.153	52367	.AP.SF	0	7	6	3298	737	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T10:06:34.000Z	Ads
2015-09-10T12:29:23.927Z	0.337	6	74.125.227.220	80	<->	192.168.22.153	51026	.AP.SF	0	8	8	1854	6089	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.220	s0-2mdn-net.l.google.com	2015-09-10T12:18:23.000Z	Analytics
2015-09-10T12:45:51.895Z	1.258	6	107.6.93.234	80	<->	192.168.22.153	55574	.AP.SF	0	6	5	2297	697	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T12:44:59.000Z	Ads
2015-09-10T10:06:36.190Z	65.895	6	31.13.66.12	80	<->	192.168.22.153	49573	.AP.SF	0	10	10	3492	3597	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T10:06:36.000Z	Social
2015-09-10T12:28:51.176Z	33.088	6	96.16.7.72	80	<->	192.168.22.153	50836	.AP.SF	0	143	267	9472	389293	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.72	user-att-107-205-48-0.a1363.dscg.akamai.net	2015-09-10T11:17:24.000Z	CDN
2015-09-10T13:14:35.191Z	453.985	6	74.125.227.220	443	<->	192.168.22.153	58157	.AP.SF	0	34	44	5089	12539	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.220	s0-2mdn-net.l.google.com	2015-09-10T12:18:23.000Z	Analytics
2015-09-10T13:27:22.703Z	15.323	6	173.194.115.87	80	<->	192.168.22.153	58673	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.87	www.gstatic.com	2015-09-10T13:19:18.000Z	Office
2015-09-10T12:42:05.026Z	0.67	6	107.6.93.234	80	<->	192.168.22.153	54348	.AP.SF	0	5	5	1038	1248	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T12:39:07.000Z	Ads
2015-09-10T12:24:40.166Z	306.178	6	23.204.186.17	443	<->	192.168.22.153	50117	.APRSF	0	20	20	14224	5284	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.204.186.17	user-att-107-205-48-0.e7955.g.akamaiedge.net	2015-09-10T12:24:40.000Z	CDN
2015-09-10T13:47:15.870Z	30.011	6	192.168.22.153	58988	<->	216.39.54.212	443	.AP.SF	0	16	19	8854	9912	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.39.54.212	pr.ybp.gysm.yahoodns.net	2015-09-10T13:33:01.000Z	Search Engine
2015-09-10T12:30:25.164Z	19.262	6	54.225.178.149	80	<->	192.168.22.153	51274	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	54.225.178.149	log-2048315323.us-east-1.elb.amazonaws.com	2015-09-10T12:29:26.000Z	AWS Amazon
2015-09-10T13:09:08.491Z	19.446	6	192.168.22.153	58043	<->	204.154.110.229	80	.A..SF	0	2	4	84	172	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	204.154.110.229	tps10220.doubleverify.com	2015-09-10T13:09:08.000Z	Analytics
2015-09-10T14:20:49.713Z	19.574	6	98.138.49.43	443	<->	192.168.22.153	59620	.AP.SF	0	11	13	4462	6996	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	98.138.49.43	world.yax.gysm.yahoodns.net	2015-09-10T13:24:54.000Z	Js Library
2015-09-10T12:36:39.165Z	3.297	6	69.172.216.111	80	<->	192.168.22.153	53443	.AP.SF	0	5	5	1477	467	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	69.172.216.111	anycast.dt.adsafeprotected.com	2015-09-10T12:34:07.000Z	Ads
